(113.08003115653992, 145)
(113.60494709014893, 91)
(114.14532208442688, 89)
(114.66772603988647, 88)
(115.18508410453796, 147)
(115.70398211479187, 175)
(116.21667313575745, 164)
(116.74950218200684, 152)
(117.29350113868713, 93)
(117.8281421661377, 168)
(118.37321305274963, 143)
(118.89303207397461, 210)
(119.42071199417114, 78)
(119.94957900047302, 87)
(120.46663212776184, 130)
(120.98962807655334, 187)
(121.52481698989868, 188)
(122.06527209281921, 471)
(122.60333204269409, 230)
(123.117751121521, 190)
(123.66438102722168, 166)
(124.19937419891357, 392)
(124.7147810459137, 85)
(125.24566507339478, 85)
(125.76330304145813, 94)
(126.28027820587158, 113)
(126.81540417671204, 86)
(127.33799600601196, 86)
(127.86848616600037, 81)
(128.40225219726562, 89)
(128.93048906326294, 115)
(129.45412421226501, 137)
(129.98922300338745, 108)
(130.54808402061462, 129)
(131.0728030204773, 94)
(131.59151601791382, 91)
(132.13301515579224, 55)
(132.67678499221802, 46)
(133.21043419837952, 66)
(133.72803807258606, 136)
(134.27829313278198, 176)
(134.79739212989807, 159)
(135.31628108024597, 154)
(135.83167099952698, 131)
(136.35916805267334, 141)
(136.93306016921997, 104)
(137.44209599494934, 88)
(137.9689621925354, 88)
(138.49470114707947, 79)
(139.00482320785522, 79)
(139.53063917160034, 85)
(140.05248308181763, 113)
(140.59982419013977, 89)
(141.12225198745728, 86)
(141.6629021167755, 72)
(142.19157814979553, 79)
(142.7072901725769, 83)
(143.21777606010437, 84)
(143.73157405853271, 88)
(144.26059317588806, 87)
(144.80120611190796, 75)
(145.31378316879272, 47)
(145.82265400886536, 52)
(146.34125208854675, 58)
(146.85507607460022, 45)
(147.3696620464325, 42)
(147.89301300048828, 42)
(148.40335702896118, 80)
(148.9252531528473, 52)
(149.4651801586151, 48)
(149.98261499404907, 46)
(150.50172901153564, 46)
(151.0174582004547, 44)
(151.55199098587036, 44)
(152.09312105178833, 40)
(152.61340403556824, 42)
(153.1479160785675, 41)
(153.6653552055359, 41)
(154.18273901939392, 52)
(154.71306204795837, 45)
(155.25732398033142, 52)
(155.79340600967407, 45)
(156.3136591911316, 45)
(156.84250807762146, 43)
(157.3615701198578, 43)
(157.89082598686218, 46)
(158.41493105888367, 44)
(158.95777416229248, 44)
(159.48544812202454, 45)
(160.02810621261597, 79)
(160.56556010246277, 91)
(161.0950231552124, 126)
(161.61458611488342, 93)
(162.14013600349426, 99)
(162.66483211517334, 81)
(163.18076920509338, 96)
(163.69092917442322, 82)
(164.19807815551758, 78)
(164.7066740989685, 46)
(165.2328600883484, 12)
(165.74592399597168, 7)
(166.2866370677948, 16)
(166.82730102539062, 8)
(167.36011815071106, 9)
(167.89421820640564, 4)
(168.4072070121765, 4)
(168.93918919563293, 2)
(169.45656418800354, 7)
(170.00616717338562, 4)
(170.5220901966095, 2)
(171.05841207504272, 2)
(171.5727870464325, 18)
(172.09315609931946, 42)
(172.635400056839, 75)
(173.14672303199768, 106)
(173.67853021621704, 96)
(174.20523500442505, 86)
(174.74803018569946, 89)
(175.26300811767578, 50)
(175.78312015533447, 47)
(176.29227018356323, 6)
(176.8097870349884, 19)
(177.339271068573, 72)
(177.86191701889038, 49)
(178.39799809455872, 26)
(178.916570186615, 6)
(179.4474060535431, 6)
(179.9618170261383, 3)
(180.48305416107178, 8)
(180.99751806259155, 2)
(181.51532006263733, 7)
(182.0284640789032, 9)
(182.54565405845642, 7)
(183.09479403495789, 19)
(183.63144207000732, 25)
(184.1827371120453, 17)
(184.70187997817993, 8)
(185.24736905097961, 9)
(185.7570230960846, 17)
(186.27794098854065, 5)
(186.80002617835999, 2)
(187.33910298347473, 33)
(187.8513422012329, 44)
(188.38104701042175, 66)
(188.90504717826843, 103)
(189.43301105499268, 87)
(189.94920301437378, 77)
(190.48807406425476, 113)
(191.00423908233643, 134)
(191.53058505058289, 129)
(192.0667941570282, 130)
(192.597088098526, 60)
(193.1109380722046, 55)
(193.63785099983215, 47)
(194.15692806243896, 43)
(194.68246817588806, 7)
(195.2114861011505, 4)
(195.73885917663574, 19)
(196.26182508468628, 54)
(196.78740906715393, 43)
(197.30256414413452, 43)
(197.83852219581604, 45)
(198.35503315925598, 46)
(198.88321614265442, 78)
(199.4151270389557, 86)
(199.94222497940063, 82)
(200.45902800559998, 72)
(200.9768831729889, 135)
(201.49084210395813, 170)
(202.0025119781494, 94)
(202.52021503448486, 90)
(203.04655599594116, 78)
(203.5724880695343, 32)
(204.2237651348114, 6)
(204.79598307609558, 28)
(205.34073901176453, 51)
(205.90388703346252, 66)
(206.42238116264343, 62)
(206.9675121307373, 52)
(207.51685619354248, 29)
(208.07150101661682, 47)
(208.7491750717163, 117)
(209.34182500839233, 123)
(209.86436820030212, 57)
(210.39386415481567, 56)
(210.90571403503418, 49)
(211.4260880947113, 35)
(211.94912600517273, 6)
(212.47058415412903, 4)
(212.99418210983276, 14)
(213.53355813026428, 18)
(214.09022307395935, 50)
(214.64706110954285, 47)
(215.20517206192017, 47)
(215.75105214118958, 55)
(216.2924690246582, 95)
(216.85124611854553, 49)
(217.40087604522705, 66)
(217.9364001750946, 49)
(218.5124111175537, 51)
(219.0416121482849, 63)
(219.58213210105896, 75)
(220.10532903671265, 74)
(220.6451120376587, 10)
(221.19251918792725, 9)
(221.75917601585388, 9)
(222.30344009399414, 6)
(222.83956813812256, 0)
(223.37823104858398, 0)
(223.90414118766785, 35)
(224.44341707229614, 49)
(224.9609751701355, 91)
(225.4898099899292, 125)
(226.01420402526855, 153)
(226.5414011478424, 117)
(227.0604350566864, 86)
(227.5808629989624, 56)
(228.10087609291077, 54)
(228.61524319648743, 85)
(229.1324520111084, 94)
(229.67416214942932, 51)
(230.19235920906067, 45)
(230.73140907287598, 46)
(231.24219417572021, 45)
(231.7857789993286, 82)
(232.30450010299683, 101)
(232.82922911643982, 125)
(233.34650015830994, 122)
(233.85898900032043, 91)
(234.37376999855042, 97)
(234.9027600288391, 83)
(235.42005610466003, 49)
(235.94709515571594, 49)
(236.48503398895264, 48)
(236.9968090057373, 47)
(237.5015950202942, 86)
(238.02442908287048, 122)
(238.5547320842743, 111)
(239.07715511322021, 76)
(239.6445062160492, 55)
(240.15816712379456, 45)
(240.66929006576538, 26)
(241.18942403793335, 5)
(241.70588397979736, 2)
(242.24708008766174, 2)
(242.76863813400269, 8)
(243.29808807373047, 2)
(243.8104350566864, 39)
(244.32543110847473, 23)
(244.83288598060608, 20)
(245.3438150882721, 52)
(245.87182021141052, 56)
(246.42848706245422, 48)
(246.95505118370056, 44)
(247.46742510795593, 51)
(248.00533604621887, 45)
(248.5288860797882, 54)
(249.05966210365295, 58)
(249.57732820510864, 56)
(250.1043291091919, 47)
(250.62780499458313, 68)
(251.16940021514893, 19)
(251.67909598350525, 13)
(252.21368408203125, 32)
(252.7370581626892, 23)
(253.2590901851654, 12)
(253.77830505371094, 9)
(254.31006598472595, 7)
(254.83367919921875, 25)
(255.36830806732178, 42)
(255.88691020011902, 13)
(256.42646408081055, 9)
(256.93813920021057, 6)
(257.46176505088806, 4)
(257.98092699050903, 4)
(258.50175309181213, 10)
(259.0443470478058, 11)
(259.5729241371155, 5)
(260.09296202659607, 7)
(260.63108110427856, 8)
(261.15971517562866, 41)
(261.6796271800995, 43)
(262.22027707099915, 44)
(262.7426509857178, 41)
(263.2652311325073, 22)
(263.77860021591187, 5)
(264.31577610969543, 4)
(264.84534907341003, 4)
(265.373615026474, 4)
(265.8885090351105, 1)
(266.4173901081085, 5)
(266.95331501960754, 11)
(267.48927998542786, 89)
(268.01350021362305, 93)
(268.53582215309143, 85)
(269.0708022117615, 50)
(269.5949101448059, 45)
(270.14229011535645, 5)
(270.6680660247803, 16)
(271.1816511154175, 58)
(271.70962500572205, 44)
(272.23999404907227, 13)
(272.7558410167694, 4)
(273.26804399490356, 4)
(273.791757106781, 2)
(274.33507108688354, 6)
(274.85389018058777, 59)
(275.3745629787445, 90)
(275.8869001865387, 86)
(276.4394450187683, 86)
(276.9704852104187, 73)
(277.5043680667877, 63)
(278.0806841850281, 51)
(278.60876202583313, 56)
(279.21361899375916, 54)
(279.82125520706177, 52)
(280.44422602653503, 65)
(280.96911811828613, 44)
(281.50263714790344, 43)
(282.037504196167, 44)
(282.56960010528564, 43)
(283.09354519844055, 62)
(283.61908316612244, 43)
(284.14095401763916, 43)
(284.66280817985535, 26)
(285.1904079914093, 16)
(285.70472717285156, 6)
(286.2175769805908, 14)
(286.74025797843933, 8)
(287.2573230266571, 5)
(287.7726001739502, 3)
(288.2951900959015, 44)
(288.81720304489136, 91)
(289.3581051826477, 84)
(289.8756561279297, 86)
(290.44213604927063, 59)
(290.9562451839447, 43)
(291.48638701438904, 40)
(292.01157903671265, 4)
(292.5631830692291, 22)
(293.1024580001831, 23)
(293.6293830871582, 26)
(294.1515851020813, 31)
(294.6737701892853, 20)
(295.1839430332184, 12)
(295.7107050418854, 8)
(296.2204689979553, 7)
(296.74426198005676, 51)
(297.2826840877533, 71)
(297.8027000427246, 133)
(298.3228189945221, 126)
(298.8359980583191, 151)
(299.3492350578308, 126)
(299.8582332134247, 131)
(300.4146959781647, 126)
(300.95255398750305, 159)
(301.46989011764526, 130)
(301.977548122406, 123)
(302.4926881790161, 51)
(303.01331901550293, 12)
(303.52509117126465, 11)
(304.0535180568695, 14)
(304.58743810653687, 6)
(305.1145441532135, 3)
(305.64990520477295, 2)
(306.17712807655334, 3)
(306.72773003578186, 5)
(307.2506220340729, 2)
(307.7921190261841, 2)
(308.31864619255066, 2)
(308.84238505363464, 2)
(309.3561840057373, 1)
(309.8872001171112, 20)
(310.41214299201965, 41)
(310.9352750778198, 77)
(311.4768371582031, 77)
(312.003338098526, 17)
(312.532662153244, 4)
(313.0538251399994, 4)
(313.591500043869, 4)
(314.1180250644684, 3)
(314.6427221298218, 0)
(315.1858570575714, 0)
(315.7566411495209, 7)
(316.2905640602112, 3)
(316.8520221710205, 45)
(317.3809871673584, 69)
(317.9051191806793, 40)
(318.42429304122925, 9)
(318.9380660057068, 15)
(319.4626910686493, 10)
(319.99162912368774, 15)
(320.51408314704895, 4)
(321.0645341873169, 4)
(321.5909311771393, 2)
(322.11382508277893, 2)
(322.6421890258789, 1)
(323.1595389842987, 0)
(323.70105504989624, 0)
(324.2213091850281, 0)
(324.75506114959717, 0)
(325.2801821231842, 11)
(325.8039951324463, 63)
(326.3237659931183, 96)
(326.8586142063141, 86)
(327.38547921180725, 39)
(327.9101321697235, 6)
(328.44942712783813, 7)
(328.97421503067017, 45)
(329.4973261356354, 44)
(330.0279791355133, 40)
(330.54349398612976, 15)
(331.0649380683899, 2)
(331.5825719833374, 17)
(332.1154680252075, 27)
(332.6515622138977, 48)
(333.1671521663666, 48)
(333.7126531600952, 10)
(334.23845314979553, 5)
(334.7613010406494, 6)
(335.28415608406067, 58)
(335.8051931858063, 45)
(336.31395721435547, 73)
(336.85618805885315, 88)
(337.3783600330353, 90)
(337.9066700935364, 41)
(338.4219751358032, 8)
(338.9503951072693, 19)
(339.45652198791504, 51)
(339.9637701511383, 28)
(340.4730579853058, 60)
(340.99411606788635, 59)
(341.51576805114746, 49)
(342.039911031723, 51)
(342.5781280994415, 23)
(343.1036741733551, 4)
(343.6180810928345, 4)
(344.1422791481018, 12)
(344.6565980911255, 36)
(345.1849629878998, 83)
(345.70207715034485, 85)
(346.22062706947327, 92)
(346.76264905929565, 77)
(347.2799160480499, 88)
(347.8067030906677, 85)
(348.339075088501, 49)
(348.8839020729065, 45)
(349.4011311531067, 44)
(349.91691398620605, 50)
(350.4249529838562, 45)
(350.94614005088806, 72)
(351.45513820648193, 123)
(351.9817101955414, 123)
(352.49615716934204, 124)
(353.00637221336365, 75)
(353.5353150367737, 56)
(354.047648191452, 48)
(354.56495118141174, 55)
(355.078280210495, 33)
(355.58736205101013, 12)
(356.12964606285095, 9)
(356.64724111557007, 13)
(357.19814920425415, 11)
(357.7171812057495, 9)
(358.22785115242004, 48)
(358.7440040111542, 88)
(359.27339220046997, 51)
(359.7939591407776, 43)
(360.3332350254059, 43)
(360.8551881313324, 46)
(361.40034198760986, 48)
(361.92097306251526, 44)
(362.4446220397949, 52)
(363.0113730430603, 104)
(363.5312850475311, 87)
(364.05660700798035, 84)
(364.5809290409088, 73)
(365.13809609413147, 146)
(365.6692810058594, 108)
(366.19598507881165, 109)
(366.7297830581665, 124)
(367.23925399780273, 120)
(367.76191115379333, 125)
(368.28913497924805, 136)
(368.81581711769104, 85)
(369.3360981941223, 56)
(369.8551471233368, 47)
(370.37092113494873, 55)
(370.8943531513214, 63)
(371.41186809539795, 25)
(371.96656918525696, 12)
(372.4921522140503, 12)
(373.0359961986542, 40)
(373.5516400337219, 9)
(374.0759551525116, 7)
(374.6030399799347, 35)
(375.1354730129242, 10)
(375.66613817214966, 14)
(376.1862061023712, 8)
(376.7045040130615, 8)
(377.2399311065674, 11)
(377.75833010673523, 6)
(378.29386615753174, 3)
(378.82339215278625, 2)
(379.33641719818115, 2)
(379.85751819610596, 18)
(380.37584805488586, 41)
(380.90277314186096, 55)
(381.4251871109009, 113)
(381.94860100746155, 124)
(382.48230600357056, 133)
(383.0215439796448, 131)
(383.55899310112, 115)
(384.0943601131439, 89)
(384.61716318130493, 71)
(385.15444898605347, 54)
(385.6685631275177, 52)
(386.2206561565399, 58)
(386.7289090156555, 18)
(387.25352716445923, 6)
(387.77638506889343, 37)
(388.3011701107025, 69)
(388.8114061355591, 106)
(389.34999918937683, 121)
(389.8731460571289, 102)
(390.3977241516113, 64)
(390.9208710193634, 46)
(391.44382905960083, 87)
(391.97965598106384, 41)
(392.4948830604553, 11)
(393.03060603141785, 7)
(393.54253220558167, 15)
(394.08656215667725, 5)
(394.5999081134796, 4)
(395.1165671348572, 25)
(395.63006114959717, 7)
(396.14519715309143, 6)
(396.6699421405792, 4)
(397.1824560165405, 9)
(397.7207510471344, 3)
(398.2426290512085, 2)
(398.7877449989319, 2)
(399.3021740913391, 2)
(399.81772208213806, 0)
(400.3601851463318, 0)
(400.86908411979675, 6)
(401.41125416755676, 2)
(401.927796125412, 2)
(402.448881149292, 2)
(402.9866499900818, 2)
(403.50914907455444, 0)
(404.0494031906128, 0)
(404.56952714920044, 0)
(405.1099090576172, 8)
(405.62494111061096, 2)
(406.14760518074036, 2)
(406.66769313812256, 6)
(407.19156312942505, 10)
(407.7172350883484, 4)
(408.23312520980835, 4)
(408.75405716896057, 12)
(409.27940797805786, 50)
(409.82015013694763, 52)
(410.35135102272034, 47)
(410.8743619918823, 15)
(411.43931818008423, 11)
(411.97662019729614, 9)
(412.49875020980835, 4)
(413.02226519584656, 1)
(413.53712606430054, 0)
(414.07309103012085, 0)
(414.60026001930237, 2)
(415.1239011287689, 14)
(415.6475911140442, 35)
(416.1918342113495, 45)
(416.7172951698303, 68)
(417.2391700744629, 26)
(417.7561161518097, 6)
(418.28152418136597, 12)
(418.8018171787262, 10)
(419.3250081539154, 8)
(419.84341621398926, 13)
(420.3855400085449, 8)
(420.9564859867096, 3)
(421.47846817970276, 2)
(421.99747705459595, 10)
(422.5178711414337, 2)
(423.0351791381836, 19)
(423.5431921482086, 29)
(424.0682511329651, 4)
(424.59159207344055, 3)
(425.1943881511688, 13)
(425.7009551525116, 9)
(426.21651220321655, 4)
(426.7346830368042, 4)
(427.27028608322144, 24)
(427.7898840904236, 32)
(428.3178741931915, 35)
(428.8379361629486, 21)
(429.36642718315125, 53)
(429.89946818351746, 56)
(430.4364709854126, 49)
(430.965989112854, 44)
(431.4854791164398, 41)
(432.01057410240173, 41)
(432.5376310348511, 26)
(433.0614311695099, 4)
(433.58973717689514, 9)
(434.11271810531616, 81)
(434.6505460739136, 53)
(435.19235014915466, 28)
(435.7090051174164, 9)
(436.25119805336, 11)
(436.76632499694824, 14)
(437.28755712509155, 47)
(437.84595108032227, 44)
(438.36256313323975, 44)
(438.91125202178955, 30)
(439.43335819244385, 2)
(439.9712851047516, 19)
(440.5040349960327, 11)
(441.0348951816559, 6)
(441.56484603881836, 4)
(442.0877380371094, 7)
(442.60476207733154, 18)
(443.12399101257324, 12)
(443.6449730396271, 7)
(444.1723601818085, 6)
(444.70133805274963, 5)
(445.2213339805603, 2)
(445.7576711177826, 12)
(446.27831411361694, 2)
(446.7985670566559, 2)
(447.33524918556213, 3)
(447.8617820739746, 12)
(448.38631415367126, 42)
(448.9049141407013, 43)
(449.42548513412476, 12)
(449.9461181163788, 3)
(450.4665710926056, 2)
(451.0083830356598, 3)
(451.53596806526184, 1)
(452.095685005188, 0)
(452.61026406288147, 16)
(453.1411020755768, 10)
(453.6665630340576, 91)
(454.19259309768677, 136)
(454.72650504112244, 128)
(455.2614281177521, 104)
(455.78543615341187, 90)
(456.3215391635895, 93)
(456.8647780418396, 87)
(457.3857250213623, 74)
(457.919860124588, 58)
(458.4525201320648, 63)
(458.9699161052704, 95)
(459.4780640602112, 88)
(459.9938471317291, 87)
(460.52952909469604, 62)
(461.060830116272, 14)
(461.5870180130005, 18)
(462.11878299713135, 19)
(462.6422781944275, 49)
(463.17631006240845, 54)
(463.705087184906, 45)
(464.2203531265259, 44)
(464.757609128952, 50)
(465.27645897865295, 85)
(465.8059341907501, 82)
(466.32173109054565, 63)
(466.8620231151581, 43)
(467.3822581768036, 42)
(467.9285571575165, 4)
(468.45426321029663, 4)
(468.9857861995697, 2)
(469.5040531158447, 18)
(470.03669118881226, 44)
(470.5916020870209, 41)
(471.11147713661194, 57)
(471.65855598449707, 55)
(472.1785650253296, 90)
(472.72691321372986, 90)
(473.2481780052185, 77)
(473.756676197052, 39)
(474.2806820869446, 12)
(474.7965741157532, 11)
(475.31040501594543, 28)
(475.83690118789673, 47)
(476.35160303115845, 67)
(476.8722150325775, 35)
(477.3810360431671, 32)
(477.8916711807251, 14)
(478.4097990989685, 8)
(478.9302170276642, 17)
(479.4562261104584, 5)
(479.96929812431335, 4)
(480.49958419799805, 7)
(481.03426814079285, 42)
(481.54465913772583, 44)
(482.08195900917053, 43)
(482.5941650867462, 42)
(483.11893010139465, 42)
(483.64012908935547, 50)
(484.1953890323639, 67)
(484.71295619010925, 119)
(485.2213840484619, 123)
(485.7410202026367, 106)
(486.27302408218384, 89)
(486.7906529903412, 90)
(487.3181002140045, 70)
(487.83662700653076, 39)
(488.36945104599, 11)
(488.8973340988159, 14)
(489.42549419403076, 7)
(489.9427762031555, 36)
(490.4845280647278, 43)
(491.0134379863739, 54)
(491.5523509979248, 87)
(492.0879499912262, 96)
(492.6221170425415, 91)
(493.14853405952454, 91)
(493.6659212112427, 106)
(494.219829082489, 90)
(494.7386431694031, 91)
(495.280287027359, 87)
(495.80980014801025, 96)
(496.3302001953125, 95)
(496.8627600669861, 61)
(497.4014480113983, 11)
(497.91727900505066, 51)
(498.43931818008423, 65)
(498.96625113487244, 66)
(499.5211081504822, 19)
(500.0378839969635, 39)
(500.5755879878998, 55)
(501.0979731082916, 52)
(501.6185290813446, 22)
(502.12588906288147, 23)
(502.6666040420532, 56)
(503.18608498573303, 91)
(503.7393810749054, 97)
(504.2671802043915, 77)
(504.80881810188293, 89)
(505.333044052124, 92)
(505.8833181858063, 78)
(506.3998100757599, 48)
(506.93096017837524, 80)
(507.4401681423187, 87)
(507.9541931152344, 84)
(508.47116208076477, 82)
(509.0243761539459, 88)
(509.5681791305542, 89)
(510.0970230102539, 82)
(510.612496137619, 98)
(511.1257212162018, 103)
(511.63333106040955, 124)
(512.1612930297852, 126)
(512.6887130737305, 107)
(513.208692073822, 151)
(513.7446691989899, 136)
(514.2960519790649, 94)
(514.8204100131989, 102)
(515.3305501937866, 116)
(515.8464930057526, 98)
(516.3683540821075, 112)
(516.8826930522919, 117)
(517.3947651386261, 233)
(517.903510093689, 148)
(518.4354929924011, 96)
(518.9431111812592, 190)
(519.4600381851196, 92)
(520.0288660526276, 100)
(520.5376551151276, 90)
(521.0669941902161, 67)
(521.5911531448364, 45)
(522.1248590946198, 46)
(522.6468200683594, 44)
(523.1690080165863, 47)
(523.7114272117615, 74)
(524.2345821857452, 82)
(524.7503490447998, 53)
(525.2662541866302, 51)
(525.7813470363617, 51)
(526.3064951896667, 36)
(526.8153100013733, 19)
(527.3364691734314, 44)
(527.8439350128174, 44)
(528.3697810173035, 12)
(528.8804030418396, 10)
(529.4083590507507, 65)
(529.9764211177826, 83)
(530.4922080039978, 26)
(531.0258190631866, 10)
(531.5399861335754, 6)
(532.0690801143646, 6)
(532.5890409946442, 80)
(533.1192681789398, 106)
(533.6518290042877, 139)
(534.1693761348724, 110)
(534.6915781497955, 111)
(535.2109429836273, 53)
(535.7496740818024, 52)
(536.2774801254272, 49)
(536.8115620613098, 26)
(537.3308210372925, 45)
(537.8748722076416, 43)
(538.3955600261688, 43)
(538.9189109802246, 42)
(539.4502890110016, 49)
(539.9892551898956, 48)
(540.6142690181732, 106)
(541.1604790687561, 67)
(541.6849451065063, 123)
(542.2608439922333, 97)
(542.8189551830292, 57)
(543.3848021030426, 83)
(543.9453601837158, 81)
(544.4761052131653, 20)
(545.0348930358887, 10)
(545.5687820911407, 18)
(546.1144042015076, 9)
(546.6740431785583, 12)
(547.2129921913147, 66)
(547.7538721561432, 51)
(548.3306021690369, 27)
(548.9225721359253, 6)
(549.4488060474396, 28)
(549.9830441474915, 48)
(550.4917521476746, 44)
(551.0214111804962, 44)
(551.5556352138519, 43)
(552.0695672035217, 67)
(552.5862810611725, 43)
(553.1141180992126, 77)
(553.6216011047363, 93)
(554.1355311870575, 107)
(554.6435670852661, 87)
(555.1754620075226, 72)
(555.693421125412, 55)
(556.2570731639862, 50)
(556.7660510540009, 19)
(557.3202610015869, 8)
(557.8363471031189, 11)
(558.381578207016, 17)
(558.9034531116486, 18)
(559.4306590557098, 6)
(559.9864571094513, 11)
(560.5335621833801, 13)
(561.0886402130127, 7)
(561.6121079921722, 5)
(562.1497759819031, 4)
(562.6704649925232, 2)
(563.1904821395874, 22)
(563.7103950977325, 42)
(564.2321782112122, 65)
(564.7534310817719, 46)
(565.2951200008392, 50)
(565.8369410037994, 44)
(566.3655931949615, 24)
(566.9172270298004, 3)
(567.4381561279297, 11)
(567.9610750675201, 20)
(568.4800720214844, 8)
(568.9958879947662, 39)
(569.532261133194, 129)
